start time,mean CPU usage rate,assigned memory usage,mean disk I/O time
499800000000,2293.037506071087,3321.6352026997065,206.2936857449013
500100000000,2301.922049376021,3342.4559292195972,291.31851878214
500400000000,2334.1101254507103,3365.6700459115846,317.5922178652443
500700000000,2314.750190222013,3343.4371859995226,280.19931258464806
501000000000,2342.0551689720237,3308.4583580996255,325.09623758926256
501300000000,2352.9762620860065,3305.3317237997258,383.46981511676694
501600000000,2312.036506224055,3315.9597617697104,318.62856519836066
501900000000,2327.3194443699854,3335.7442906996343,382.07155136176794
502200000000,2308.040015809012,3319.652114499686,351.1378962432589
502500000000,2420.7545444079897,3309.9725967996724,405.49538372477355
502800000000,2428.2628853060332,3307.6494129996922,410.53582025754537
503100000000,2428.628380794998,3323.4161528996615,242.07044129901266
503400000000,2400.3094794510203,3340.4267697695327,174.18570784639468
503700000000,2376.2567059240005,3361.093662885565,202.80045694880695
504000000000,2408.7927416000734,3362.995221699534,210.21123922750687
504300000000,2550.47230030605,3370.1361937995725,246.3027654677112
504600000000,2568.880746091966,3348.2034613996084,276.8971764192536
504900000000,2408.9298531429517,3366.8440046697233,229.61526586060785
505200000000,2591.933896180965,3373.9922530996696,288.608350947346
505500000000,2573.3618120020515,3404.336499369696,236.67371174950685
505800000000,2637.6519524169835,3405.6735117596418,330.501606232755
506100000000,2618.7518977809855,3385.3700153096256,373.4439574101614
506400000000,2440.7686115609977,3347.446320399882,323.9105212146548
506700000000,2335.2126426210043,3326.972792599675,206.63536653140952
507000000000,2286.3380480670507,3326.480302199707,204.36840710001266
507300000000,2324.6706195230113,3349.8359048996563,224.77744135641342
507600000000,2371.7833173130343,3376.70077849968,280.55854593394923
507900000000,2393.3148582689373,3355.599558999724,424.3998801550599
508200000000,2294.824657279972,3313.4421383197546,289.8833021906354
508500000000,2220.976015686002,3304.748204789729,208.55785064461855
508800000000,2316.6695673090207,3299.1493867097097,209.6348462005197
509100000000,2300.768793783947,3320.6501725997127,216.2768322161147
509400000000,2374.6022260970008,3337.273281999744,292.08455676014734
509700000000,2386.1640249350107,3325.693129469809,305.5414113943757
510000000000,2443.493004424984,3312.8696366998106,381.85010063005564
510300000000,2381.599460948023,3299.2666375997624,322.56956488695846
510600000000,2372.1716867620707,3319.2436724997915,259.0466381503141
510900000000,2370.666565203008,3366.30270741979,248.2641358441171
511200000000,2377.0644631150444,3404.477191899754,245.16420904671477
511500000000,2315.883656853026,3379.4782250197395,190.20761232821582
511800000000,2289.224393365072,3351.9321065257955,192.4760842481143
512100000000,2297.252048856023,3333.6773190737495,224.26187575761446
512400000000,2333.096440443016,3332.769434299768,263.485296707115
512700000000,2344.4604890369656,3344.8854588697673,272.3753639170912
513000000000,2348.537438309988,3360.162083799725,251.03005193231235
513300000000,2328.3635244370093,3325.200729769675,243.10349106031586
513600000000,2312.262774499988,3271.501685007665,313.20243836116225
513900000000,2337.0567401000094,3281.356338719707,294.1558386428435
514200000000,2369.6980867000234,3290.296653941686,329.9709593275643
514500000000,2205.500254366002,3201.024051319549,355.28101064416137
514800000000,2282.4462389067858,3277.3488787995843,310.31306885237615
515100000000,2302.3439749029894,3311.9842810995738,266.97846844400476
515400000000,2139.069613348052,3162.6589316995714,385.320710781657
515700000000,2135.6001516280303,3151.568000199647,377.87272000206167
516000000000,2250.037116003001,3269.1610341496225,350.39692363425127
516300000000,2279.8246935769425,3288.5380062996765,331.74375432106103
516600000000,2066.1702160740265,3141.5064245996127,283.12347401533185
516900000000,2098.9816019819473,3148.9902047496416,362.1885755731642
517200000000,2262.341228650077,3265.4977095996187,331.2453073926479
517500000000,2316.388386653006,3301.5190378697444,254.49298309641375
517800000000,2476.941143315078,3484.573175039625,248.73342851801567
518100000000,2513.5468851479636,3505.7624088497073,272.67283045771075
518400000000,2333.619428070013,3433.6989041996994,284.7214132265974
518700000000,2273.8224032490198,3292.9254422996505,294.4887788986455
519000000000,2331.519964061019,3296.5819425256236,339.36261546165423
519300000000,2375.2212587950257,3293.441069699661,356.61026704337405
519600000000,2293.529267912007,3270.830566945707,316.4589602695513
519900000000,2322.929007805995,3285.3094256797103,254.4694263018109
520200000000,2359.0172626887233,3315.320598495698,310.83832678020997
520500000000,2193.368388437011,3276.708875899716,306.43930218217025
520800000000,2870.7219038320322,3313.954343899758,344.2295177647449
521100000000,3120.082010456923,3367.857651945818,386.63445090736093
521400000000,2832.560247221026,3387.1208181896977,439.3710131652371
521700000000,2357.7541294009784,3440.0912577498657,354.5916465483669
522000000000,2480.3354011440188,3427.482482199776,378.13263625815534
522300000000,2530.673738836942,3450.61684679969,389.29536519295937
522600000000,2610.6309004060045,3459.455910199709,381.3100552482551
522900000000,2385.794232432966,3433.6299125497526,263.40850546401134
523200000000,2503.348220888041,3442.9814951998374,399.14677108454333
523500000000,2423.819752056029,3444.389582849822,378.806565672266
523800000000,2505.438201378055,3368.5516977996945,312.3800757379539
524100000000,2425.199181412029,3348.1027724656233,269.10211133059966
524400000000,2349.3455491390164,3357.1781799516148,276.65472736245005
524700000000,2247.838614749009,3349.997113399454,322.4753748236618
525000000000,2296.5382491430223,3360.2444627995546,284.34576539274286
525300000000,2249.2519003379734,3340.8724573496174,337.69320391406796
525600000000,2230.83126468204,3341.966267899607,247.79032750971126
525900000000,2272.6157810809887,3349.49738137568,267.6175986098031
526200000000,2316.521682003027,3343.738866499613,368.85809836734575
526500000000,2289.807394399341,3344.1374747996406,343.15821135247296
526800000000,2293.734503862999,3312.0165094195963,346.7837102214627
527100000000,2303.7852560199403,3313.5655199356097,408.8035401261621
527400000000,2329.6374516719416,3317.5927015996485,377.693155919662
527700000000,2303.4362051289886,3311.736934499537,235.05368807050513
528000000000,2306.867049839007,3326.8234557495985,214.03185058650527
528300000000,2225.4653390510184,3313.7650527996193,311.8935331397674
528600000000,2193.7469346027347,3302.8248084996,425.8965320269576
528900000000,2161.8136063130078,3296.054561095617,303.26978844778756
529200000000,2145.9295969736963,3291.917854199646,372.8890499963553
529500000000,2118.4507525229833,3290.3232639995435,398.21341311936885
529800000000,2048.1514140119966,3249.503951199521,463.5919068343552
530100000000,1959.6558150386898,3257.272345619612,376.0550961390643
530400000000,1999.0098359670137,3252.2784937696247,433.6988524211526
530700000000,2054.3910421559854,3260.7178896996747,517.5229198858716
531000000000,2027.1088710180356,3247.8354607994343,464.54365986515865
531300000000,1944.6244832829739,3239.5714777995317,465.32551478186315
531600000000,1940.028211222057,3237.70892269954,391.8751870762674
531900000000,1899.450210501984,3170.9384227993855,315.8524326791851
532200000000,1832.779509540866,3152.256646699251,254.5308569753459
532500000000,1997.0054164668338,3194.7982178993893,459.5086235154769
532800000000,1976.4389877620395,3197.6562933993205,407.6452903890834
533100000000,1870.191913393005,3191.5807138993305,324.4141495171657
533400000000,2021.2478908199737,3216.556739899431,301.92630162928305
533700000000,1979.002156469999,3223.232561999409,287.36886527946126
534000000000,1954.2899014701757,3205.7897813334757,233.74521781102533
534300000000,2047.410944577,3225.788659573707,286.9091656135459
534600000000,2115.010391556016,3247.0348877998304,327.0400204735645
534900000000,2022.8018627460067,3225.9269827995904,326.0064188708758
535200000000,2008.8790806340203,3237.9280275394394,242.59199017313912
535500000000,1982.407677513024,3258.1465497493523,234.61936328406378
535800000000,1938.7496905607318,3255.132346715227,254.1487874955637
536100000000,1930.9862046920246,3256.2664540993947,285.08304228775785
536400000000,1972.8274426790304,3253.777566049489,277.13914841055964
536700000000,1936.798866886006,3255.6266007695363,258.50012694302455
537000000000,1925.8318436290328,3262.0426589293033,246.11539551735953
537300000000,1863.4463706460406,3254.565872249374,240.80328659647256
537600000000,1957.3182355170438,3274.8848010194033,186.92884018005049
537900000000,2007.0466191760027,3282.6426999495025,198.50282825033727
538200000000,2014.1490272740493,3285.7698195696144,223.24234258503148
538500000000,2024.46091986204,3277.9946243796176,317.7155136498625
538800000000,2030.1651381190375,3278.5630445596707,309.6061626962581
539100000000,1987.0826812700207,3269.9365805996836,262.4956676797216
539400000000,2009.0732907420584,3266.922799799722,254.47616127612696
539700000000,2037.4288137980436,3269.9740369996725,239.53496655752937
540000000000,1982.264131111031,3250.580903239706,314.8608780336592
540300000000,1978.8985809800577,3237.257418149748,335.0129813007708
540600000000,1892.8984962860438,3211.9417183997243,266.31492639361136
540900000000,1828.2554202200527,3196.52541511964,260.9963213511266
541200000000,1896.235194136056,3206.1961071896862,235.67427761731864
541500000000,1904.301910775047,3208.828806595645,182.4420354468213
541800000000,2005.21945881506,3177.738990399645,159.85093345507406
542100000000,2048.323437322088,3268.7538040996387,214.56195451452714
542400000000,2211.5673155440586,3328.2275149996526,198.60315049751904
542700000000,2247.116216676092,3352.1160980997165,227.18816452312123
543000000000,2275.055094782997,3387.831860549762,221.9585432001235
543300000000,2162.899748953049,3383.1882401998278,241.50440526622884
543600000000,2326.4159231190283,3418.6386807758504,388.4748636935597
543900000000,2328.468132911088,3406.411466935736,290.74119410380223
544200000000,2187.434812216083,3376.978818999681,248.12874170573394
544500000000,2073.902407275035,3369.737575299904,331.1525088261761
544800000000,2310.9058894000514,3346.86422459974,374.904381701551
545100000000,2027.0646999630617,3304.762159169755,207.68194523811954
545400000000,2137.262488285053,3312.345337899777,471.9131117206513
545700000000,2303.4094729349654,3452.89718709999,355.632858919968
546000000000,2712.959938095094,3431.879210145795,270.1713315296094
546300000000,2275.7405467371073,3375.495727499874,271.0504177721074
546600000000,2094.976092255069,3339.7814979997424,253.7916843384187
546900000000,2099.296802391082,3345.7171652997235,238.44606780371427
547200000000,2124.3965796960874,3347.498570109766,257.15265111852267
547500000000,2123.5990705021127,3345.871944999725,335.43556183077
547800000000,2183.624903523086,3340.9764676197847,334.0457565660637
548100000000,2193.9044775531147,3350.0379379998076,288.1787764270064
548400000000,2159.7406784420714,3350.586432599772,244.8996423451269
548700000000,2132.307123673076,3350.784116099698,262.26086280871596
549000000000,2136.9155619590197,3349.8598560996047,211.10437307322096
549300000000,2053.84880919775,3340.0136240996408,181.31589194940761
549600000000,2061.750462147057,3330.425334399795,208.63536468607663
549900000000,2879.4682791859855,3615.790261499864,357.75472507115
550200000000,2881.7978436930202,3632.759825869946,339.06903540443983
550500000000,2721.770418290091,3642.2447296998716,445.1365705983642
550800000000,2249.8065954570093,3625.6435006397965,456.79419725535087
551100000000,2104.994032039043,3589.7821388997218,316.4857295216647
551400000000,2056.3365000970116,3552.99762329961,288.7648083159592
551700000000,1954.4602701860092,3520.112067499784,231.22731001330962
552000000000,1957.8740142060599,3525.251103699637,174.443337573307
552300000000,1905.6881176990723,3502.886029299781,179.77422809481862
552600000000,2156.9309843361016,3542.051996999692,354.0702477014591
552900000000,2119.4140765460234,3556.5175986501927,275.7916301237906
553200000000,2195.169012447065,3577.1894113199114,192.4000182472508
553500000000,2206.7752145450686,3587.285819299958,228.61591212075945
553800000000,2114.543644274071,3573.8810834000888,224.4831091169357
554100000000,2083.1268282460433,3572.4606434001557,227.22294406705305
554400000000,2070.7408457750644,3558.969295796126,224.41887830305484
554700000000,2100.8893927870527,3559.7643895401047,228.49996368653888
555000000000,2151.9742590330598,3555.2409461002385,247.6694103083306
555300000000,2206.694769916038,3546.9588130004154,385.66299532225275
555600000000,2197.25182793608,3510.430904400216,370.756604807898
555900000000,2157.6080360640453,3512.8253821002377,261.89075852210743
556200000000,2211.3026326310533,3516.1136613002736,336.7717783418805
556500000000,2211.1208052481097,3496.9503220002516,348.8542370694751
556800000000,2285.667488785056,3480.301318799958,355.11654219476617
557100000000,2400.772640898042,3468.288289609825,357.47554242646487
557400000000,2445.4230235070067,3451.66454829982,387.08118368385016
557700000000,2295.9240005070633,3435.632739719698,469.93073255926197
558000000000,2358.3339890990314,3446.5552135197513,390.78635787245395
558300000000,2263.2414970330633,3456.955037999891,297.11765942274064
558600000000,2163.6056168820496,232541.2435381987,334.8597383327455
558900000000,2131.0241792680517,3422.101626295896,248.78821543307848
559200000000,2095.459416885055,3412.66124494985,274.5852870480541
559500000000,2051.98009196504,3407.7063405197355,240.29438799278265
559800000000,2056.1613631590335,3404.4918706997255,263.79925601546154
560100000000,2078.498600261044,3406.219088699755,306.1810452187171
560400000000,2088.784538732042,3390.0465357997123,248.5890084174744
560700000000,2007.843442070018,3367.9353064997176,182.44459415393345
561000000000,2077.5099967599867,3368.453671099674,203.66084015927657
561300000000,2061.892241226026,3380.5014463496277,195.18336669557553
561600000000,2036.058572283047,3380.9692597996814,182.03743814431294
561900000000,1998.2814085650543,3366.5978943696537,181.61094267773225
562200000000,2488.0139211690453,3525.032763039563,232.1482760889845
562500000000,2666.668722853993,3635.824740999771,352.1003613826384
562800000000,2220.316155612069,3600.1148965995612,344.52819780994093
563100000000,2124.741397488028,3529.173754075618,298.454463112351
563400000000,2507.76849826105,3452.1709521757803,375.84389432266494
563700000000,2053.223402525036,3317.9889082996656,231.296973706478
564000000000,1924.5019300510312,3274.0824161697265,169.7666267839318
564300000000,1899.2791572870487,3264.987733099739,154.80700511912391
564600000000,2228.01906632804,3315.85862162973,173.12196731823767
564900000000,2244.0797956510514,3324.7982099498,249.20003479817936
565200000000,2404.430283501039,3335.3461941999426,286.5877045248451
565500000000,2379.8086295080448,3404.1743594200225,237.71990186337774
565800000000,2363.1289081660434,3375.750108949912,243.26102206067765
566100000000,2314.1047179519887,3361.691267420002,242.71957004138238
566400000000,2376.5713871312055,3428.46681749997,244.20167689258017
566700000000,2325.051943563483,3422.539787319927,262.85762374706997
567000000000,2339.0030831049676,3411.4022391999592,255.75729158648315
567300000000,2259.922758726006,3400.043437349948,269.0937346695615
567600000000,2238.3385156330273,3437.7207946999,206.68384406678643
567900000000,2213.539056434023,3451.797364099922,197.8025607849937
568200000000,2133.9287562541776,3440.2312179999317,193.30595339358686
568500000000,2106.255427787991,3426.9464381496778,209.5973272978851
568800000000,2078.8802787410295,3417.2405961719,214.51456021398312
569100000000,2077.573294689993,3416.607660399846,249.04688281177903
569400000000,2112.620099026046,3410.3562112198247,282.6047951207597
569700000000,2053.8140854840253,3372.4637910999013,253.28390669398334
570000000000,2162.7062507587566,3367.601456679907,255.35122329137886
570300000000,2231.0254647040015,3384.5078445699496,231.46056215078033
570600000000,2295.1983087277476,3392.269724627935,211.99549243597804
570900000000,2258.637134325069,3394.3843596199513,196.95220802818136
571200000000,2312.9678735130465,3410.293046499965,241.5967233718811
571500000000,2366.3502863519957,3429.6631900000593,278.5381393176499
571800000000,2390.0753834190104,3443.1759449999845,258.4753099857827
572100000000,2375.2018954020477,3444.193330069974,245.2389991171825
572400000000,2383.0319138930445,3440.7240510299985,267.86391180947277
572700000000,2333.898658446058,3435.255258000001,261.17921538558124
573000000000,2430.9559722480267,3435.059467800025,296.2053196614228
573300000000,2366.954792383719,3437.1153578899884,274.51727948576314
573600000000,2506.1390637679474,3455.6162707000044,289.69934525263596
573900000000,2498.2202655359465,3451.8202048999306,354.4853080439599
574200000000,2409.118442064011,3440.3703054999796,274.11890745033776
574500000000,2349.0865642920467,3430.9747732159417,232.38320767468548
574800000000,2326.1105209490124,3412.91522948991,235.1426566315889
575100000000,2281.0224051610044,3370.476546399962,260.6028132442809
575400000000,2302.3076201320514,3349.451332819912,371.8556620010415
575700000000,2161.362741634017,3348.007426339868,276.1008375715556
576000000000,2144.8342782410477,3346.990074099734,239.69427097709445
576300000000,2116.1589697199784,3350.4829348998546,208.4263925936957
576600000000,2101.999086272025,3352.2143935699155,257.1024861301902
576900000000,2167.88101344097,3362.8123611258616,291.8932158507337
577200000000,2190.63122676204,3357.5900612359,290.3572915476244
577500000000,2181.895974624992,3363.047408661883,262.34081118918425
577800000000,2211.846513035043,3398.6773275918204,264.9353737534734
578100000000,2216.092043591979,3416.950965399798,305.5050882322451
578400000000,2188.35023197605,3382.10363074574,223.3613370048856
578700000000,2189.8322986769685,3364.801983785759,221.05939045718642
579000000000,2289.8390864319854,3377.5123556998137,282.6725547545294
579300000000,2242.132175692977,3388.476658099772,235.84483710948393
579600000000,2221.3808878670657,3411.940356439766,186.01301910618128
579900000000,2198.3627352329713,3432.199643059787,205.71620388278401
580200000000,2203.3429481270728,3416.4586815897633,164.84089687583963
580500000000,2147.657419900975,3390.708424599777,203.1329067427961
580800000000,2197.586504582971,3375.7292732498654,242.51709284069437
581100000000,2281.5752683489695,3381.8141866158585,296.60180823993494
581400000000,2277.2922935170145,3405.369555315855,385.4602425525462
581700000000,2240.598318155965,3431.448539899866,320.90049900465823
582000000000,2158.014500624994,3433.6527967097827,263.51998692896973
582300000000,2144.034653028988,3397.721927199723,305.06786616425546
582600000000,2188.055255661975,3385.721160449718,369.5655042551464
582900000000,2220.7066360609742,3393.7605446996804,361.47108357805365
583200000000,2287.0394795729876,3408.7934793997206,484.1869536563447
583500000000,2218.977511001964,3418.9110851698088,494.8284581929575
583800000000,2278.6110287450074,3455.0925025997376,459.51238808433607
584100000000,2285.435909255935,3415.796494019734,284.9720093256395
584400000000,2306.3899772799896,3370.3931524697814,253.50166047898335
584700000000,2438.8644857319346,3380.508330899824,342.82642558395025
585000000000,2376.605961846033,3380.4763282998747,422.7314409049457
585300000000,2332.497237587901,3398.480191099776,343.201156679959
585600000000,2375.3043287149785,3430.6426864997443,302.06556441403023
585900000000,2520.6449233408985,3422.8207579997365,285.086316076449
586200000000,2428.6820330959904,3368.658927069806,255.4613498561848
586500000000,2246.803662474896,3295.3429833658174,233.92901816259166
586800000000,2296.8264993370394,3287.7284536998823,266.89859970767634
587100000000,2295.6323217269683,3270.2533683758775,349.9234360781538
587400000000,2351.950111089983,3269.6987335497665,447.275117229346
587700000000,2278.344616612004,3221.610034699931,322.38689673525613
588000000000,2247.0822715070417,3213.0192926999466,291.7956949189291
588300000000,2196.361336286022,3220.590166899895,325.1298812728493
588600000000,2127.6249698670963,3212.2301457698873,245.00208706837756
588900000000,2103.7228010790104,3199.643558319855,255.53996396947906
589200000000,2030.3824420240567,3173.9575631597977,227.185970711779
589500000000,2221.255182817978,3218.3810570998094,309.6468980849459
589800000000,2174.8941606940793,3223.603464999776,283.75599261973514
590100000000,2170.695383634993,3226.949882499858,349.778776643248
590400000000,2124.831548010029,3195.9069744999247,328.09335067205353
590700000000,2114.1804230180182,3192.0772835999433,362.2171403148464
591000000000,2104.307186722061,3207.3846948999144,341.35329824783645
591300000000,2044.6451764169817,3214.477312900057,285.58263200454326
591600000000,2113.0865079730634,3244.3091098999466,315.6662935265438
591900000000,2067.4646827829683,3244.125745775949,335.5769842762482
592200000000,2100.459098370032,3229.590448099956,333.77193723874296
592500000000,2002.3694067219765,3199.686369699892,234.71891103819038
592800000000,1936.959955474044,3169.5799978997834,230.33987648387838
593100000000,1971.2197466829648,3166.2118595998872,224.77771666518436
593400000000,1987.5556547230185,3163.2514149998347,328.52824741224555
593700000000,2042.835672906975,3167.164652399877,397.5716791940498
594000000000,1967.8233963930243,3166.132173719922,221.85795161468388
594300000000,1986.3575055599779,3161.1200070899954,201.8542126088821
594600000000,2363.660727849062,3219.9931186999893,184.7427155530873
594900000000,2416.059319841906,3238.416170099952,183.10086910298466
595200000000,2364.5268874530398,3227.273178870044,194.55158273688411
595500000000,2397.9593161458874,3247.3316140000506,223.7228423670812
595800000000,2442.1974538449895,3250.9144167999957,257.880071323085
596100000000,2277.380730102962,3255.3235830700587,323.6717583682384
596400000000,2236.12991562901,3253.7563451699793,245.39643606628508
596700000000,2258.364736789968,3250.850239925941,250.33569063828924
597000000000,2220.9450578760275,3240.76851067597,242.53799065258488
597300000000,2262.242464881955,3235.249675909979,388.97282960415174
597600000000,2265.973037192892,3235.9560235499307,435.2975735968401
597900000000,2202.779495373954,3233.3705055999767,415.05405610685375
598200000000,2131.371569240657,3227.3464599999297,341.23348622785716
598500000000,2034.5767391759853,3219.7599473598743,299.647942223179
598800000000,2044.2011333780345,3230.5719020798556,243.7957231586839
599100000000,2058.5491580259613,3261.6284176997256,241.30351164637864
599400000000,2070.198255318051,3270.746180599808,205.84574965818425
599700000000,1993.9126620740049,3207.0043593098044,174.0973264440426
600000000000,2079.8612591300785,3225.2912579998324,174.76485425004367
600300000000,2031.254860794999,3200.427029499847,185.16303166688144
600600000000,2091.341449018061,3213.92658279985,229.19291586927866
600900000000,2165.627542303955,3247.160163499871,243.9729094862779
601200000000,2153.2544295530115,3243.308207219809,253.5803267977775
601500000000,2099.734340646983,3213.7407385898323,238.51937205987738
601800000000,2104.7146215260664,3215.8900603998363,239.34707699847624
602100000000,2105.853145875933,3224.97543871979,249.73724449337485
602400000000,2123.2728253200066,3230.5578802498326,245.18154792557533
602700000000,2115.9027197339738,3218.967075821807,221.18301939467432
603000000000,2139.570370554052,3216.1150751918594,206.97532885507542
603300000000,2115.901949256993,3224.6977641997714,248.23269123697855
603600000000,2133.6291305680106,3230.5200402498444,270.3885243889391
603900000000,2184.637972362967,3249.0489625397963,244.27125666798256
604200000000,2442.3592737120102,3426.360746669839,254.67421417117512
604500000000,2320.181534865995,3448.502744020042,280.5751917298612
604800000000,2377.3251226010084,3409.9943591998776,297.1599063160383
605100000000,2223.859542336993,3322.713377115843,267.71991060026716
605400000000,2225.4268709109574,3309.990416181816,286.82176793113706
605700000000,2279.0383585370487,3364.2650163997682,320.3226728511608
606000000000,2312.2564735079845,3338.571453699823,392.0020547896498
606300000000,2330.2584264350035,3339.502970999844,455.7638024473554
606600000000,2379.8696333699236,3340.3943701998724,457.78170909074936
606900000000,2420.0599855849105,3388.8274546999337,489.3587341338576
607200000000,2388.710862049983,3357.7534064998476,441.12547052354324
607500000000,2334.9987055879556,3338.6629553498465,404.61513918175973
607800000000,2384.372649818979,3348.483861299953,445.823261879943
608100000000,2300.58989860602,3341.820564999863,366.70702925146395
608400000000,2216.8167490000455,3342.9548867998224,400.264107183362
608700000000,2164.6713858599965,3313.917489399743,261.7501441645764
609000000000,2194.5748813090386,3303.833457599958,222.47445764997903
609300000000,2199.620047247026,3298.609087999829,216.76840966508576
609600000000,2287.8983475347886,3279.669852789841,228.4295071974836
609900000000,2149.5158835415136,3249.208735899813,224.82787283988395
610200000000,2295.624364530036,3249.2934751698303,307.4746386659569
610500000000,2289.9826928270472,3228.599095599794,356.1350965715539
610800000000,2208.2925630240397,3227.6007938197904,391.5794231763543
611100000000,2069.4396774739844,3214.327448359857,316.3222533915575
611400000000,1977.7361644070143,3204.7115144897875,315.3845293242441
611700000000,2854.3690388029595,3286.886066199851,315.48386576985524
612000000000,2670.5991275520023,3302.7115521197434,389.9791363555483
612300000000,2592.342190266936,3349.7827001199494,346.00223222118103
612600000000,2416.8621509140185,3365.6692315102005,278.71371199104806
612900000000,2283.777472405988,3307.692795099909,285.8225288880389
613200000000,2329.078963255685,3309.8911616000596,373.7948190331502
613500000000,2124.823508232958,3330.130574075963,271.368452111767
613800000000,1973.744467823045,3286.4390499999095,241.11721790847298
614100000000,1826.4593535699773,3243.4001812701044,203.9552930409835
614400000000,2134.5251118140445,3322.1300119999346,286.5193282422759
614700000000,2354.9478191119756,3373.9191622998037,364.5005641446383
615000000000,2734.814631016977,3451.430236519815,438.0433572682471
615300000000,2812.3136008949414,3459.288151699844,450.90994491314996
615600000000,2772.0190697909734,3439.7902265998327,444.1861215696599
615900000000,2882.8791582039726,3455.0639353157276,426.7344112617587
616200000000,2745.073277697934,3451.249615799709,394.0047099438478
616500000000,2679.367346584014,3436.1357541996817,336.62782086605665
616800000000,2605.7781954200423,3407.7042843996583,263.43652951238136
617100000000,2604.5702198140475,3416.0120023995905,272.88099861527405
617400000000,2659.711712724028,3412.0116361496075,284.2174206462453
617700000000,2571.037433336001,3392.6125517197097,243.01676138408584
618000000000,2635.36188020308,3395.223741719476,208.29951772620535
618300000000,2653.304430901986,3409.6958884995793,209.10269378640902
618600000000,2730.214944963965,3425.6530592994786,282.1631277461818
618900000000,2620.394976258932,3340.8402062194987,366.8582375703831
619200000000,2554.908192628033,3316.5985035994995,336.55734522776197
619500000000,2413.23913998503,3289.7073284395665,325.96573291536987
619800000000,2479.6278586620606,3300.6798733995947,285.6113962623465
620100000000,2524.354418663045,3324.2735018997437,292.9682340527343
620400000000,2356.492279309062,3325.8857536756773,226.60033972018093
620700000000,2358.960814311985,3300.1395671995483,256.05346514550337
621000000000,2392.564371224044,3299.3146941994764,232.8137847002067
621300000000,2329.6322564859984,3301.308935719466,250.386437153615
621600000000,2266.580274127028,3284.194814195543,287.5478546104455
621900000000,2301.3657173640663,3298.530619719489,262.3327590024892
622200000000,2277.273351597053,3297.519586969469,351.7781093233518
622500000000,2426.9568824139874,3299.1914417696917,291.18673195384486
622800000000,2336.24326503299,3268.6895022997705,239.00005292547314
623100000000,2221.7552843720264,3254.519676599699,227.1001744963782
623400000000,2144.3742357710707,3236.007453399791,156.5887552548367
623700000000,2310.0064761259973,3292.1138652995714,139.29215203610448
624000000000,2373.005621273072,3295.375849471593,136.18141985418546
624300000000,2402.6025083170166,3305.7807874695636,183.1577738953876
624600000000,2446.8664637600973,3328.065902099631,194.34965484478528
624900000000,2331.967865144029,3302.584333599718,137.9334831409514
625200000000,2368.0797377590907,3291.4376889197133,139.33107283745935
625500000000,2412.3730174800025,3303.6856056996044,232.6933763113865
625800000000,2356.056027114025,3278.917698599664,225.1580786673757
626100000000,2206.2547267059763,3270.3454175996585,169.6011186254791
626400000000,2225.130662346049,3264.058913399681,160.10001172453968
626700000000,2334.240841644946,3267.252744899645,215.4087406812782
627000000000,2222.8089232580405,3263.4867013996864,201.47277691478521
627300000000,2366.4128054809726,3269.4601886197074,211.5122953749844
627600000000,2483.660418705998,3326.1719024797167,205.93213313208682
627900000000,2393.1346252359954,3311.6498448997527,164.54494804547272
628200000000,2387.0003844250155,3304.416946099781,157.21022667962552
628500000000,2513.1684011269735,3361.7689379698368,180.3954216335254
628800000000,2750.78870837998,3455.3621356398385,194.7567672753329
629100000000,2968.963555385013,3505.1294859698887,228.71770494238248
629400000000,2616.6693911510115,3510.593337951832,171.0770329844842
629700000000,2619.4111903001435,3513.620252099846,195.55530648253537
630000000000,2648.185684582755,3459.4774408000453,263.8439184515782
630300000000,2362.6258180370264,3445.8011736458534,190.5658279268803
630600000000,2181.2113009380264,3341.777477399944,231.19616605338013
630900000000,2289.6011027079985,3337.5702673000633,290.5666273809592
631200000000,2866.4092512479856,3382.5503955642207,389.497941571249
631500000000,2557.7470530734377,3323.2043659000774,433.50992101194765
631800000000,2182.702743398039,3252.723479749927,205.62843597937908
632100000000,2020.8129123997646,3208.5284270999587,206.38140339737618
632400000000,2054.4939375390686,3215.5935659999086,206.11637411477693
632700000000,1974.5086916210491,3217.5065871698826,222.0176579731835
633000000000,2083.322549013071,3223.6357264198086,365.61636677185743
633300000000,1951.445531580746,3217.1288911999077,206.22291801069173
633600000000,1931.2636802450722,3203.237854075808,229.50718347228678
633900000000,1924.3031427750343,3201.701125549804,199.14788128048613
634200000000,2039.260212144038,3200.899697999804,371.96533177734665
634500000000,2051.2698646150156,3214.6249919998013,318.6143968919656
634800000000,2128.749682823797,3218.275460175831,336.4930387311434
635100000000,2533.099814995065,3371.3775589997663,437.25363033015867
635400000000,2951.915995678961,3525.4312732997782,418.2398712272465
635700000000,2954.158048559994,3542.3180188998126,415.6091393942597
636000000000,2560.5661914050347,3522.8398288998123,419.60482922054246
636300000000,2357.786207706052,3511.177135999758,352.509223296765
636600000000,2317.744582217048,3470.1015680677083,322.5093944306601
636900000000,2180.7680020520165,3446.0910029997335,258.6947400761118
637200000000,2111.419667445006,3422.6607443998373,215.43946436451577
637500000000,2075.66807430804,3388.5685359700856,194.22781968192405
637800000000,2288.679544205082,3399.1740797398907,319.03330691735374
638100000000,2239.0631958690815,3403.862011859912,306.16021194567514
638400000000,2179.1459519120876,3379.710237399851,322.4388390228741
638700000000,2196.097440193057,3371.6405803998646,367.1070963547932
